id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_division,home_points,home_line_scores,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_division,away_points,away_line_scores,away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
401112456,2019,4,regular,2019-09-21T23:30:00.000Z,,False,False,81500.0,3836,Memorial Stadium,228,Clemson,ACC,fbs,52.0,"[17, 21, 7, 7]",0.9999655274889612,2159.0,2186.0,2429,Charlotte,Conference USA,fbs,10.0,"[0, 3, 7, 0]",0.00003447251103882998,1380.0,1353.0,0.049307520500001,https://www.youtube.com/watch?v=PNiunuVXdss,
401112125,2019,4,regular,2019-09-21T23:30:00.000Z,,False,True,96936.0,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,fbs,36.0,"[0, 21, 7, 8]",0.8640666786853498,1758.0,1760.0,197,Oklahoma State,Big 12,fbs,30.0,"[3, 17, 3, 7]",0.1359333213146502,1655.0,1653.0,5.2489351815,https://www.youtube.com/watch?v=qhxOK8myfEI,
401127430,2019,4,regular,2019-09-21T23:30:00.000Z,False,False,False,,5400,William B. Greene Jr. Stadium,2193,East Tennessee State,Southern,fcs,20.0,"[3, 7, 0, 10]",,,,2046,Austin Peay,OVC,fcs,14.0,"[7, 7, 0, 0]",,,,,,
401110798,2019,4,regular,2019-09-21T23:30:00.000Z,,False,False,56058.0,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,fbs,24.0,"[7, 0, 3, 14]",0.05032036229544362,1381.0,1351.0,23,San José State,Mountain West,fbs,31.0,"[7, 17, 0, 7]",0.9496796377045564,1175.0,1205.0,6.4567523302,https://www.youtube.com/watch?v=0Jn-KbUGdcw,
401110800,2019,4,regular,2019-09-22T00:00:00.000Z,,False,False,93246.0,3917,Sanford Stadium,61,Georgia,SEC,fbs,23.0,"[0, 7, 6, 10]",0.9526453526025647,1990.0,1991.0,87,Notre Dame,FBS Independents,fbs,17.0,"[0, 10, 0, 7]",0.047354647397435334,1857.0,1856.0,3.8209806355,https://www.youtube.com/watch?v=L43HVaImNPU,
401128710,2019,4,regular,2019-09-22T00:00:00.000Z,False,False,True,,3944,Strawberry Stadium,2545,Southeastern Louisiana,Southland,fcs,45.0,"[7, 14, 21, 3]",,,,2320,Lamar,Southland,fcs,34.0,"[7, 17, 3, 7]",,,,,,
401112148,2019,4,regular,2019-09-22T00:00:00.000Z,,False,True,44512.0,3832,Memorial Stadium,356,Illinois,Big Ten,fbs,38.0,"[14, 7, 14, 3]",0.008917649122289793,1366.0,1372.0,158,Nebraska,Big Ten,fbs,42.0,"[7, 7, 13, 15]",0.9910823508777102,1572.0,1566.0,8.7233650836,https://www.youtube.com/watch?v=Bmhy1ncoXUs,
401114266,2019,4,regular,2019-09-22T00:00:00.000Z,,False,False,10493.0,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,fbs,21.0,"[7, 7, 7, 0]",0.07026709542876197,1101.0,1078.0,2440,Nevada,Mountain West,fbs,37.0,"[0, 21, 3, 13]",0.929732904571238,1248.0,1271.0,3.36240486839999,https://www.youtube.com/watch?v=TMf6d1AJQKw,
401117510,2019,4,regular,2019-09-22T02:00:00.000Z,False,False,False,31034.0,3660,Bulldog Stadium,278,Fresno State,Mountain West,fbs,34.0,"[7, 7, 0, 20]",0.9977421503373844,,,16,Sacramento State,Big Sky,fcs,20.0,"[6, 6, 0, 8]",0.002257849662615552,,,3.4511852036,https://www.youtube.com/watch?v=Js7jdptY4pk,
401114155,2019,4,regular,2019-09-22T02:00:00.000Z,,False,True,45786.0,3947,Sun Devil Stadium,9,Arizona State,Pac-12,fbs,31.0,"[0, 21, 3, 7]",0.11192819012560314,1620.0,1607.0,38,Colorado,Pac-12,fbs,34.0,"[14, 10, 7, 3]",0.8880718098743968,1480.0,1493.0,7.937684119,https://www.youtube.com/watch?v=-Viag57w2kU,
401117507,2019,4,regular,2019-09-22T02:15:00.000Z,,False,False,24464.0,5388,Canvas Stadium,36,Colorado State,Mountain West,fbs,35.0,"[7, 6, 14, 8]",0.3734494632701636,1222.0,1231.0,2649,Toledo,Mid-American,fbs,41.0,"[7, 7, 21, 6]",0.6265505367298364,1512.0,1503.0,6.9052906935,https://www.youtube.com/watch?v=gyxOoplCgq8,
401117508,2019,4,regular,2019-09-22T02:30:00.000Z,,False,True,27367.0,3932,Qualcomm Stadium,21,San Diego State,Mountain West,fbs,17.0,"[3, 0, 0, 14]",0.11960416383314522,1501.0,1506.0,328,Utah State,Mountain West,fbs,23.0,"[7, 13, 3, 0]",0.8803958361668548,1728.0,1723.0,4.48979111879999,https://www.youtube.com/watch?v=xRYMEmRKbr8,
401114215,2019,4,regular,2019-09-22T02:30:00.000Z,,False,True,32952.0,3820,Martin Stadium,265,Washington State,Pac-12,fbs,63.0,"[7, 28, 14, 14]",0.817224642377335,1759.0,1724.0,26,UCLA,Pac-12,fbs,67.0,"[10, 7, 21, 29]",0.18277535762266495,1370.0,1405.0,4.7376590938,https://www.youtube.com/watch?v=JmBOvdO_8UA,
401117511,2019,4,regular,2019-09-22T03:59:00.000Z,False,False,False,23465.0,3610,Aloha Stadium,62,Hawai'i,Mountain West,fbs,35.0,"[14, 14, 0, 7]",0.999783426695371,,,2110,Central Arkansas,Southland,fcs,16.0,"[0, 9, 0, 7]",0.00021657330462898639,,,1.0873156892,https://www.youtube.com/watch?v=0oTMWMxHiv4,
401127235,2019,5,regular,2019-09-26T23:30:00.000Z,False,False,True,,3603,Aggie Stadium,2448,North Carolina A&T,MEAC,fcs,37.0,"[7, 21, 9, 0]",,,,2169,Delaware State,MEAC,fcs,0.0,"[0, 0, 0, 0]",,,,,,
401117871,2019,5,regular,2019-09-27T00:00:00.000Z,,False,True,33909.0,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,fbs,35.0,"[7, 7, 14, 7]",0.40858456450461295,1668.0,1675.0,2426,Navy,American Athletic,fbs,23.0,"[13, 7, 0, 3]",0.5914154354953871,1466.0,1459.0,5.01095370199999,https://www.youtube.com/watch?v=PRlcKWbmV0o,
401112465,2019,5,regular,2019-09-27T23:00:00.000Z,,False,True,59537.0,3799,Lane Stadium,259,Virginia Tech,ACC,fbs,10.0,"[3, 0, 7, 0]",0.003675177354711229,1519.0,1418.0,150,Duke,ACC,fbs,45.0,"[0, 21, 10, 14]",0.9963248226452888,1525.0,1626.0,3.3351936209,https://www.youtube.com/watch?v=sJHyPtysOx0,
401128652,2019,5,regular,2019-09-27T23:00:00.000Z,False,False,True,,3750,Harvard Stadium,108,Harvard,Ivy,fcs,42.0,"[7, 14, 7, 14]",,,,225,Brown,Ivy,fcs,7.0,"[7, 0, 0, 0]",,,,,,
401112204,2019,5,regular,2019-09-28T00:00:00.000Z,,False,True,53228.0,3665,Maryland Stadium,120,Maryland,Big Ten,fbs,0.0,"[0, 0, 0, 0]",0.003528680149249553,1624.0,1463.0,213,Penn State,Big Ten,fbs,59.0,"[14, 24, 7, 14]",0.9964713198507504,1823.0,1984.0,1.2400776077,https://www.youtube.com/watch?v=ETls5FSw59Y,
401117512,2019,5,regular,2019-09-28T00:00:00.000Z,,False,True,24786.0,3713,Falcon Stadium,2005,Air Force,Mountain West,fbs,41.0,"[7, 14, 13, 7]",0.9988914788962242,1506.0,1516.0,23,San José State,Mountain West,fbs,24.0,"[7, 3, 0, 14]",0.0011085211037757947,1205.0,1195.0,1.57638702539999,https://www.youtube.com/watch?v=uAk1SIgpu0o,
401114156,2019,5,regular,2019-09-28T02:30:00.000Z,,False,True,47532.0,3831,California Memorial Stadium,25,California,Pac-12,fbs,17.0,"[7, 0, 7, 3]",0.01818143668582049,1547.0,1538.0,9,Arizona State,Pac-12,fbs,24.0,"[7, 0, 7, 10]",0.9818185633141795,1607.0,1616.0,6.774791896,https://www.youtube.com/watch?v=GDEuJ055eXI,
401136617,2019,5,regular,2019-09-28T16:00:00.000Z,False,False,True,,3979,Wagner College Stadium,2681,Wagner,NEC,fcs,24.0,"[7, 17, 0, 0]",,,,112358,Long Island University,NEC,fcs,14.0,"[0, 7, 7, 0]",,,,,,
401112225,2019,5,regular,2019-09-28T16:00:00.000Z,,False,True,110662.0,3558,Michigan Stadium,130,Michigan,Big Ten,fbs,52.0,"[14, 10, 14, 14]",0.9999942109873144,1726.0,1824.0,164,Rutgers,Big Ten,fbs,0.0,"[0, 0, 0, 0]",0.0000057890126855530966,1294.0,1196.0,0.172601285399999,https://www.youtube.com/watch?v=_pRJb2TouR0,
401112100,2019,5,regular,2019-09-28T16:00:00.000Z,,False,True,41960.0,3616,Amon G. Carter Stadium,2628,TCU,Big 12,fbs,51.0,"[21, 17, 0, 13]",0.9999639691016247,1600.0,1687.0,2305,Kansas,Big 12,fbs,14.0,"[0, 0, 0, 14]",0.000036030898375338793,1463.0,1376.0,0.5763374327,https://www.youtube.com/watch?v=KytB9pj5SBM,
401112471,2019,5,regular,2019-09-28T16:00:00.000Z,False,False,False,40575.0,1964,Carrier Dome,183,Syracuse,ACC,fbs,41.0,"[17, 7, 10, 7]",0.9998448614138248,,,107,Holy Cross,Patriot,fcs,3.0,"[0, 3, 0, 0]",0.00015513858617521858,,,0.0855362043,https://www.youtube.com/watch?v=ADHJapyoVM4,
401110807,2019,5,regular,2019-09-28T16:00:00.000Z,,True,True,51441.0,3687,AT&T Stadium,8,Arkansas,SEC,fbs,27.0,"[0, 17, 7, 3]",0.2080932044026485,1351.0,1368.0,245,Texas A&M,SEC,fbs,31.0,"[7, 14, 0, 10]",0.7919067955973516,1763.0,1746.0,5.7618896109,https://www.youtube.com/watch?v=N-OZ64C42Yo,
401110811,2019,5,regular,2019-09-28T16:00:00.000Z,,False,False,24519.0,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,fbs,24.0,"[14, 0, 7, 3]",0.5210024678043401,1434.0,1436.0,2459,Northern Illinois,Mid-American,fbs,18.0,"[0, 0, 10, 8]",0.4789975321956599,1330.0,1328.0,2.9047008191,https://www.youtube.com/watch?v=La5gq5KZBZQ,
401117213,2019,5,regular,2019-09-28T16:00:00.000Z,,False,False,24889.0,3739,Glass Bowl,2649,Toledo,Mid-American,fbs,28.0,"[0, 3, 11, 14]",0.9126050884995498,1503.0,1511.0,252,BYU,FBS Independents,fbs,21.0,"[0, 7, 14, 0]",0.0873949115004502,1478.0,1470.0,8.04097262079999,https://www.youtube.com/watch?v=vfodJ8jKguM,
401119270,2019,5,regular,2019-09-28T16:00:00.000Z,,False,True,18419.0,3996,Yager Stadium,193,Miami (OH),Mid-American,fbs,34.0,"[0, 13, 21, 0]",0.8348088880037939,1258.0,1301.0,2084,Buffalo,Mid-American,fbs,20.0,"[7, 7, 0, 6]",0.16519111199620606,1419.0,1376.0,4.0912571629,,
401119271,2019,5,regular,2019-09-28T16:00:00.000Z,,False,True,20476.0,3980,Waldo Stadium,2711,Western Michigan,Mid-American,fbs,31.0,"[10, 7, 7, 7]",0.9944773014060314,1376.0,1393.0,2117,Central Michigan,Mid-American,fbs,15.0,"[0, 0, 0, 15]",0.005522698593968589,1190.0,1173.0,1.2928334486,,
401112117,2019,5,regular,2019-09-28T16:00:00.000Z,,False,True,84416.0,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,fbs,55.0,"[17, 17, 14, 7]",0.9999688060441577,1897.0,1966.0,2641,Texas Tech,Big 12,fbs,16.0,"[0, 10, 6, 0]",0.00003119395584227913,1567.0,1498.0,0.4136393925,https://www.youtube.com/watch?v=0x0qWFotDw4,
401112193,2019,5,regular,2019-09-28T16:00:00.000Z,,False,False,63706.0,3793,Kinnick Stadium,2294,Iowa,Big Ten,fbs,48.0,"[17, 7, 10, 14]",0.999992617268665,1834.0,1908.0,2393,Middle Tennessee,Conference USA,fbs,3.0,"[0, 0, 3, 0]",0.000007382731335048298,1387.0,1313.0,0.369269059499999,https://www.youtube.com/watch?v=sCKjRPzkJ4c,
401112247,2019,5,regular,2019-09-28T16:00:00.000Z,,False,True,76825.0,347,Camp Randall Stadium,275,Wisconsin,Big Ten,fbs,24.0,"[7, 0, 7, 10]",0.6028447233996229,1938.0,1929.0,77,Northwestern,Big Ten,fbs,15.0,"[3, 0, 0, 12]",0.3971552766003771,1556.0,1565.0,1.92229083059999,https://www.youtube.com/watch?v=aukUUoS1-6E,
401112470,2019,5,regular,2019-09-28T16:30:00.000Z,False,False,False,44141.0,3752,Heinz Field,221,Pittsburgh,ACC,fbs,17.0,"[0, 10, 0, 7]",0.9895544784272704,,,48,Delaware,CAA,fcs,14.0,"[0, 7, 7, 0]",0.0104455215727296,,,4.9979044197,https://www.youtube.com/watch?v=5BkwmurzBtw,
401128649,2019,5,regular,2019-09-28T16:30:00.000Z,False,False,False,,3741,Goodman Stadium,2329,Lehigh,Patriot,fcs,10.0,"[0, 0, 3, 7]",,,,2771,Merrimack,FCS Independents,fcs,3.0,"[0, 3, 0, 0]",,,,,,
401128951,2019,5,regular,2019-09-28T17:00:00.000Z,False,False,True,,3997,Yale Bowl,43,Yale,Ivy,fcs,27.0,"[3, 0, 7, 17]",,,,172,Cornell,Ivy,fcs,16.0,"[0, 3, 7, 6]",,,,,,
401128631,2019,5,regular,2019-09-28T17:00:00.000Z,False,False,False,,3802,Lawrence A. Wien Stadium,171,Columbia,Ivy,fcs,10.0,"[7, 0, 0, 3]",,,,46,Georgetown,Patriot,fcs,24.0,"[0, 14, 3, 7]",,,,,,
401128608,2019,5,regular,2019-09-28T17:00:00.000Z,False,False,False,,4416,Spec Martin Municipal Stadium,56,Stetson,Pioneer,fcs,55.0,"[10, 28, 14, 3]",,,,286,NC Wesleyan,USA South,iii,21.0,"[14, 0, 7, 0]",,,,,,
401128593,2019,5,regular,2019-09-28T17:00:00.000Z,False,False,True,,36,Leonidoff Field,2368,Marist,Pioneer,fcs,17.0,"[0, 3, 7, 7]",,,,2181,Drake,Pioneer,fcs,41.0,"[13, 14, 7, 7]",,,,,,
401128584,2019,5,regular,2019-09-28T17:00:00.000Z,False,False,False,,3691,D. B. Milne Field,294,Jacksonville,Pioneer,fcs,42.0,"[17, 14, 0, 11]",,,,3178,Ave Maria,,,28.0,"[7, 14, 0, 7]",,,,,,
401128508,2019,5,regular,2019-09-28T17:00:00.000Z,False,False,True,,3868,Paladin Stadium,231,Furman,Southern,fcs,17.0,"[7, 3, 0, 7]",,,,2193,East Tennessee State,Southern,fcs,10.0,"[0, 7, 3, 0]",,,,,,
401127419,2019,5,regular,2019-09-28T17:00:00.000Z,False,False,True,,3661,Bulldog Stadium,2803,Bryant,NEC,fcs,6.0,"[6, 0, 0, 0]",,,,2598,St Francis (PA),NEC,fcs,16.0,"[0, 10, 3, 3]",,,,,,
401127207,2019,5,regular,2019-09-28T17:00:00.000Z,False,False,True,,3990,William H. Greene Stadium,47,Howard,MEAC,fcs,29.0,"[7, 0, 7, 15]",,,,2065,Bethune-Cookman,MEAC,fcs,37.0,"[21, 3, 0, 13]",,,,,,
401127072,2019,5,regular,2019-09-28T17:00:00.000Z,False,False,False,,3681,Coffey Field,2230,Fordham,Patriot,fcs,23.0,"[0, 10, 13, 0]",,,,257,Richmond,CAA,fcs,16.0,"[3, 7, 3, 3]",,,,,,
401127071,2019,5,regular,2019-09-28T17:00:00.000Z,False,False,False,,3688,Wildcat Stadium,160,New Hampshire,CAA,fcs,23.0,"[10, 3, 3, 7]",,,,2184,Duquesne,NEC,fcs,6.0,"[0, 0, 0, 6]",,,,,,
401128529,2019,5,regular,2019-09-28T17:30:00.000Z,False,False,True,,3597,Alumni Memorial Field,2678,VMI,Southern,fcs,36.0,"[10, 14, 0, 12]",,,,2747,Wofford,Southern,fcs,51.0,"[21, 14, 6, 10]",,,,,,
401128612,2019,5,regular,2019-09-28T18:00:00.000Z,False,False,False,,3655,Brown Field,2674,Valparaiso,Pioneer,fcs,13.0,"[7, 6, 0, 0]",,,,2128,Charleston (WV),Mountain East,ii,19.0,"[7, 3, 6, 3]",,,,,,
401127068,2019,5,regular,2019-09-28T18:00:00.000Z,False,False,True,,3894,Rhodes Stadium,2210,Elon,CAA,fcs,10.0,"[7, 0, 0, 3]",,,,256,James Madison,CAA,fcs,45.0,"[14, 7, 17, 7]",,,,,,
401126948,2019,5,regular,2019-09-28T19:00:00.000Z,False,False,True,,3643,Bobcat Stadium,147,Montana State,Big Sky,fcs,49.0,"[0, 14, 7, 28]",,,,2464,Northern Arizona,Big Sky,fcs,31.0,"[14, 14, 3, 0]",,,,,,
401127431,2019,5,regular,2019-09-28T19:00:00.000Z,False,False,True,,3742,Governors Stadium,2046,Austin Peay,OVC,fcs,52.0,"[10, 21, 14, 7]",,,,55,Jacksonville State,OVC,fcs,33.0,"[7, 0, 7, 19]",,,,,,
401128474,2019,5,regular,2019-09-28T19:00:00.000Z,False,True,False,,3812,Lucas Oil Stadium,2296,Jackson State,SWAC,fcs,25.0,"[10, 0, 0, 15]",,,,2310,Kentucky State,SIAC,ii,33.0,"[6, 14, 13, 0]",,,,,,
401128499,2019,5,regular,2019-09-28T19:00:00.000Z,False,False,True,,3925,Seibert Stadium,2535,Samford,Southern,fcs,61.0,"[7, 3, 14, 14, 23]",,,,2643,The Citadel,Southern,fcs,55.0,"[7, 7, 7, 17, 17]",,,,,,
401126922,2019,5,regular,2019-09-28T19:00:00.000Z,False,False,True,,3856,Nottingham Field,2458,Northern Colorado,Big Sky,fcs,27.0,"[7, 0, 10, 10]",,,,70,Idaho,Big Sky,fcs,24.0,"[3, 14, 7, 0]",,,,,,
401112466,2019,5,regular,2019-09-28T19:30:00.000Z,,False,True,39352.0,3615,Alumni Stadium,103,Boston College,ACC,fbs,24.0,"[0, 17, 0, 7]",0.4880366306888842,1517.0,1517.0,154,Wake Forest,ACC,fbs,27.0,"[10, 7, 3, 7]",0.5119633693111159,1592.0,1592.0,6.9560529739,https://www.youtube.com/watch?v=IKbvLWhvJ-k,
401114356,2019,5,regular,2019-09-28T19:30:00.000Z,,False,False,7284.0,3985,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,fbs,37.0,"[7, 13, 14, 3]",0.9877899787225098,1032.0,1047.0,2006,Akron,Mid-American,fbs,29.0,"[7, 7, 7, 8]",0.012210021277490157,1076.0,1061.0,5.1748653577,,
401114267,2019,5,regular,2019-09-28T19:30:00.000Z,,False,True,12334.0,4418,Jerry Richardson Stadium,2429,Charlotte,Conference USA,fbs,27.0,"[7, 7, 7, 6]",0.004921681312068157,1353.0,1318.0,2226,Florida Atlantic,Conference USA,fbs,45.0,"[14, 10, 14, 7]",0.9950783186879318,1435.0,1470.0,4.7854852308,https://www.youtube.com/watch?v=jIRE3c-MyTY,
401127069,2019,5,regular,2019-09-28T19:30:00.000Z,False,False,True,,717,Villanova Stadium,222,Villanova,CAA,fcs,33.0,"[16, 14, 0, 3]",,,,311,Maine,CAA,fcs,17.0,"[0, 3, 7, 7]",,,,,,
401128644,2019,5,regular,2019-09-28T19:30:00.000Z,False,False,False,,3721,Fisher Field,322,Lafayette,Patriot,fcs,24.0,"[3, 7, 0, 14]",,,,219,Pennsylvania,Ivy,fcs,28.0,"[0, 14, 0, 14]",,,,,,
401110806,2019,5,regular,2019-09-28T19:30:00.000Z,,False,True,99590.0,3657,Bryant Denny Stadium,333,Alabama,SEC,fbs,59.0,"[7, 31, 14, 7]",0.9998129459429211,2140.0,2144.0,145,Ole Miss,SEC,fbs,31.0,"[10, 0, 7, 14]",0.00018705405707886147,1484.0,1480.0,0.2624233809,https://www.youtube.com/watch?v=OBj8C-pxNsI,
401121943,2019,5,regular,2019-09-28T19:30:00.000Z,,False,True,25055.0,3792,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,fbs,56.0,"[14, 21, 7, 14]",0.995336867030762,1682.0,1694.0,324,Coastal Carolina,Sun Belt,fbs,37.0,"[14, 7, 9, 7]",0.0046631329692380374,1353.0,1341.0,2.26307191349999,,
401112469,2019,5,regular,2019-09-28T19:30:00.000Z,,False,False,31094.0,3806,Lincoln Financial Field,218,Temple,American Athletic,fbs,24.0,"[0, 14, 10, 0]",0.9987895541276971,1507.0,1562.0,59,Georgia Tech,ACC,fbs,2.0,"[0, 0, 2, 0]",0.001210445872302901,1524.0,1469.0,2.9215467437,https://www.youtube.com/watch?v=Z1TspRoMedw,
401127067,2019,5,regular,2019-09-28T19:30:00.000Z,False,False,True,,4419,Bob Ford Field,399,Albany,CAA,fcs,39.0,"[3, 9, 10, 17]",,,,2729,William & Mary,CAA,fcs,31.0,"[14, 3, 7, 7]",,,,,,
401128615,2019,5,regular,2019-09-28T19:30:00.000Z,False,False,False,,3676,Christy Mathewson-Memorial Stadium,2083,Bucknell,Patriot,fcs,23.0,"[7, 7, 3, 6]",,,,163,Princeton,Ivy,fcs,56.0,"[7, 21, 14, 14]",,,,,,
401112467,2019,5,regular,2019-09-28T19:30:00.000Z,,False,True,50500.0,3787,Kenan Memorial Stadium,153,North Carolina,ACC,fbs,20.0,"[7, 7, 0, 6]",0.635886174951421,1439.0,1468.0,228,Clemson,ACC,fbs,21.0,"[0, 14, 0, 7]",0.36411382504857903,2186.0,2157.0,4.7047592186,https://www.youtube.com/watch?v=9FEg9tRNLJc,
401112161,2019,5,regular,2019-09-28T19:30:00.000Z,,False,True,71048.0,3936,Spartan Stadium,127,Michigan State,Big Ten,fbs,40.0,"[7, 14, 0, 19]",0.9720153397709699,1729.0,1728.0,84,Indiana,Big Ten,fbs,31.0,"[7, 7, 3, 14]",0.027984660229030123,1491.0,1492.0,6.6153972155,https://www.youtube.com/watch?v=s86A6Gnv8bk,
401112472,2019,5,regular,2019-09-28T19:30:00.000Z,,False,False,77622.0,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,fbs,35.0,"[14, 0, 14, 7]",0.9476394219227612,1856.0,1867.0,258,Virginia,ACC,fbs,20.0,"[7, 10, 0, 3]",0.05236057807723882,1626.0,1615.0,5.0374148271,https://www.youtube.com/watch?v=BhBSv3zBmis,
401114221,2019,5,regular,2019-09-28T19:30:00.000Z,,False,True,66975.0,3765,Husky Stadium,264,Washington,Pac-12,fbs,28.0,"[14, 3, 11, 0]",0.9960173283418805,1805.0,1822.0,30,USC,Pac-12,fbs,14.0,"[0, 7, 7, 0]",0.0039826716581194965,1670.0,1653.0,2.09042612999999,https://www.youtube.com/watch?v=SpmbzxwFstU,
401112076,2019,5,regular,2019-09-28T19:30:00.000Z,,False,True,42359.0,4727,McLane Stadium,239,Baylor,Big 12,fbs,23.0,"[0, 7, 13, 3]",0.5994803537971419,1554.0,1557.0,66,Iowa State,Big 12,fbs,21.0,"[0, 0, 0, 21]",0.40051964620285807,1761.0,1758.0,7.34354699009999,https://www.youtube.com/watch?v=gARLS-D17VM,
401112232,2019,5,regular,2019-09-28T19:30:00.000Z,,False,True,50629.0,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,fbs,31.0,"[3, 7, 7, 14]",0.10073570170018585,1493.0,1488.0,135,Minnesota,Big Ten,fbs,38.0,"[14, 14, 10, 0]",0.8992642982998141,1602.0,1607.0,3.4378553454,https://www.youtube.com/watch?v=CVWhggxy5o8,
401128491,2019,5,regular,2019-09-28T20:00:00.000Z,False,False,True,,3720,Finley Stadium,236,Chattanooga,Southern,fcs,60.0,"[6, 31, 7, 16]",,,,2717,Western Carolina,Southern,fcs,36.0,"[7, 14, 15, 0]",,,,,,
401126940,2019,5,regular,2019-09-28T20:00:00.000Z,False,False,True,,3602,Aggie Stadium,302,UC Davis,Big Sky,fcs,20.0,"[0, 7, 7, 6]",,,,149,Montana,Big Sky,fcs,45.0,"[7, 10, 21, 7]",,,,,,
401127024,2019,5,regular,2019-09-28T20:00:00.000Z,False,False,True,,4133,Braly Municipal Stadium,2453,North Alabama,Big South,fcs,41.0,"[7, 14, 17, 3]",,,,2506,Presbyterian College,Big South,fcs,21.0,"[2, 7, 6, 6]",,,,,,
401127217,2019,5,regular,2019-09-28T20:00:00.000Z,False,False,True,,3991,"William Dick"""" Price Stadium""""",2450,Norfolk State,MEAC,fcs,28.0,"[7, 7, 7, 7]",,,,50,Florida A&M,MEAC,fcs,30.0,"[7, 10, 6, 7]",,,,,,
401110809,2019,5,regular,2019-09-28T20:00:00.000Z,False,False,False,79126.0,3634,Ben Hill Griffin Stadium,57,Florida,SEC,fbs,38.0,"[7, 10, 14, 7]",0.9999767207935337,,,119,Towson,CAA,fcs,0.0,"[0, 0, 0, 0]",0.00002327920646627568,,,0.163424666299999,https://www.youtube.com/watch?v=-fsXPsd_GZQ,
401117873,2019,5,regular,2019-09-28T20:00:00.000Z,,False,True,28850.0,3886,Raymond James Stadium,58,South Florida,American Athletic,fbs,21.0,"[0, 0, 7, 14]",0.004014977448533725,1310.0,1264.0,2567,SMU,American Athletic,fbs,48.0,"[14, 20, 7, 7]",0.9959850225514663,1540.0,1586.0,1.5001456729,https://www.youtube.com/watch?v=KWH1LSyhwSo,
401114269,2019,5,regular,2019-09-28T21:00:00.000Z,,False,False,32192.0,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,fbs,14.0,"[0, 0, 0, 14]",0.008918073982578519,1514.0,1410.0,2132,Cincinnati,American Athletic,fbs,52.0,"[14, 14, 17, 7]",0.9910819260174215,1581.0,1685.0,1.7498459549,https://www.youtube.com/watch?v=wFso6uQimXg,
401128469,2019,5,regular,2019-09-28T21:00:00.000Z,False,False,True,,499,Cotton Bowl,2504,Prairie View,SWAC,fcs,42.0,"[14, 17, 0, 11]",,,,2755,Grambling,SWAC,fcs,36.0,"[17, 6, 0, 13]",,,,,,
401128390,2019,5,regular,2019-09-28T21:00:00.000Z,False,False,True,,3858,O'Brien Stadium,2197,Eastern Illinois,OVC,fcs,29.0,"[7, 0, 7, 15]",,,,2635,Tennessee Tech,OVC,fcs,40.0,"[0, 21, 13, 6]",,,,,,
401126914,2019,5,regular,2019-09-28T21:00:00.000Z,False,False,False,,3906,Roos Field,331,Eastern Washington,Big Sky,fcs,35.0,"[14, 14, 0, 7, 0]",,,,155,North Dakota,FCS Independents,fcs,20.0,"[7, 0, 7, 6, 0]",,,,,,
401126931,2019,5,regular,2019-09-28T21:05:00.000Z,False,False,True,,1930,Holt Arena,304,Idaho State,Big Sky,fcs,51.0,"[20, 21, 7, 3]",,,,2502,Portland State,Big Sky,fcs,24.0,"[0, 10, 14, 0]",,,,,,
401128355,2019,5,regular,2019-09-28T22:00:00.000Z,False,False,True,,3908,Roy Kidd Stadium,2198,Eastern Kentucky,OVC,fcs,42.0,"[7, 14, 7, 14]",,,,2634,Tennessee State,OVC,fcs,16.0,"[3, 6, 7, 0]",,,,,,
401121945,2019,5,regular,2019-09-28T22:00:00.000Z,,False,True,19220.0,3608,Paulson Stadium,290,Georgia Southern,Sun Belt,fbs,24.0,"[3, 10, 8, 3]",0.005395533607217843,1363.0,1347.0,309,Louisiana,Sun Belt,fbs,37.0,"[7, 10, 7, 13]",0.9946044663927821,1501.0,1517.0,6.3367810352,https://www.youtube.com/watch?v=l_6SECRsJ4A,
401121944,2019,5,regular,2019-09-28T22:00:00.000Z,,False,True,26437.0,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,fbs,43.0,"[10, 21, 6, 6]",0.2837790314758362,1552.0,1528.0,2032,Arkansas State,Sun Belt,fbs,50.0,"[21, 10, 14, 5]",0.7162209685241638,1421.0,1445.0,9.2856238794,https://www.youtube.com/watch?v=C_rwTAxnjWo,
401128943,2019,5,regular,2019-09-28T22:00:00.000Z,False,False,False,,4899,Fifth Third Bank Stadium,338,Kennesaw State,Big South,fcs,31.0,[],,,,2890,Reinhardt,,,7.0,[],,,,,,CALLED IN 3RD QUARTER (SEVERE WEATHER)
